"","Kolumna1","id_ucznia","wersja_ankiety","obserwacja","zdolny_u","c_nauki","nr_klasy","nr_ucznia","plec","studia_m","studia_t","praca_m","zawod_matki","praca_o","zawod_ojciec","ocena_matematyka","ocena_jezyk_polski","ocena_przyroda","zawod_u","klasyfikacja_z","p_12_4","p_13_a_2_4","p_13_b_2_4","p_13_c_2_4","p_13_d_2_4","p_13_e_4","p_13_f_4","p_13_g_4","p_13_h_2_4","p_13_i_1_2_4","p_13_j_2_4","p_13_k_1_2_4","p_14_a_4","p_14_b_1_2_4","p_15_a_2_4","p_15_b_2_4","p_16_2_4","p_17_a_4","p_17_b_4","p_17_c_4","p_17_d_4","p_17_e_4","p_17_f_4","p_18_a_4","p_18_b_4","p_18_c_4","p_18_d_4","p_18_e_4","p_18_f_4","p_19_a_1_2_4","p_19_b_4","p_19_c_4","p_19_d_4","p_19_e_4","p_19_f_4","p_19_g_4","p_19_h_4","p_19_i_2_4","p_19_j_2_4","p_19_k_4","p_20_a","p_20_b","p_20_c","p_20_d","p_20_e","p_20_f","k_studia_m","k_studia_t","k_ocena_m","k_ocena_jp","k_ocena_prz","k_p_12_4","k_p_14_a_4","k_p_15_a_2_4","k_p_16_2_4","k_p_17_a_4","k_p_17_b_4","k_p_17_c_4","k_p_17_d_4","k_p_17_e_4","k_p_17_f_4","k_p_18_a_4","k_p_18_b_4","k_p_18_c_4","k_p_18_d_4","k_p_18_e_4","k_p_18_f_4","k_p_19_b_4","k_p_19_c_4","k_p_19_d_4","k_p_19_g_4","k_p_19_h_4","k_p_19_k_4","k_sum_4"
"196","289","2018","czwarta wersja","tak","nie","Centrum Nauki Kopernik","20","18","dziewczyna","tak","tak","tak","Inne","tak","Inne","5","5","5","Inne","calkowicie niezwiazany z science",NA,"tak","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","tak","wujek","tak","wujek","cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","nie","tak","nie","nie","tak","4","4","4","4","4","3","4","4","4","3","2","1","1","1","1","2","1","1","1","1","1","3","3","2","4","3","3","69"
"197","290","2020","czwarta wersja","nie","nie","Centrum Nauki Kopernik","20","20","dziewczyna","tak","nie","tak","Inne","tak","Inne","4","4","4",NA,NA,NA,"nie","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam",NA,"zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","tak","tak","nie","nie","tak","tak","4","0","3","3","3","3","0","0","4","3","3","0","1","1","1","4","4","2","1","0","0",NA,"0","0","3","0","3",NA
"198","594","3501","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","1","chlopak",NA,NA,"nie",NA,"tak","Inne","4","5","2",NA,NA,NA,"nie","nie","nie","nie","nie",NA,"nie","nie",NA,"tak","nie",NA,NA,"nie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","tak","nie","nie","nie","nie","0","0","3","4","1","1",NA,"0","1","3","0","0","0","1","0","4","1","0","0","0","0","3","0","0","2","3","3",NA
"199","595","3502","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","2","chlopak",NA,NA,"tak","Inne","tak","Inne","4","4","4",NA,"posrednio zwiazany z science",NA,"tak","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","nie","nie","nie","nie","nie","tak","0","0","3","3","3","3","0","0","3","4","3","0","1","0","0","4","3","1","2","2","0","3","3","3","3","3","3","53"
"200","596","3503","czwarta wersja","tak","nie","Centrum Nauki Kopernik","35","3","dziewczyna",NA,NA,"tak","Przyrodniczy","tak","Przyrodniczy","3","4","3","Inne","calkowicie niezwiazany z science",NA,"nie","nie","nie","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","nie","nie","tak","nie","nie","0","0","2","3","2","1","0","0","3","3","0","0","1","1","1","2","1","2","1","1","0","3","4","3","3","3","3","43"
"201","597","3504","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","4","chlopak",NA,NA,"tak","Inne","tak","Inne","3","3","3","Inne","calkowicie niezwiazany z science",NA,"nie","nie","nie","nie","nie",NA,"nie","nie",NA,"tak","nie","nie",NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie nie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","tak","nie","nie","nie","nie","nie","0","0","2","2","2","0","0","0","3","0","0","0","1","1","0","4","0","0","0","0","0","3","1","2","4","2","2","29"
"202","598","3505","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","5","dziewczyna","tak","nie","tak","Inne","tak","Inne","5","5","4",NA,"calkowicie niezwiazany z science",NA,"tak","tak","tak","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie nie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","nie","tak","tak","nie","nie","4","0","4","4","3",NA,"0","0","3","3","3","1","1","1","1","3","3","2","2","1","0","4","2","3","4","3","3",NA
"203","599","3506","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","6","dziewczyna","nie","nie","tak","Inne","tak","Inne","4","4","4","Inne","calkowicie niezwiazany z science",NA,"nie","tak","tak","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","nie","nie","nie","nie","nie","tak","0","0","3","3","3","1","0","0","3","3","0","0","1","1","0","1","0","1","0","0","0","4","3","3","3","2","4","39"
"204","601","3508","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","8","dziewczyna","tak",NA,"tak","Przyrodniczy","tak","Przyrodniczy","3","4","4","Inne","calkowicie niezwiazany z science",NA,"tak","tak","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","nie","nie","nie","nie","tak","nie","4","0","2","3","3","0","0","0","4","3","0","0","1","1","1","4","4","2","0","0","0","4","4","4","3","4","4","55"
"205","603","3511","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","11","chlopak",NA,NA,"nie",NA,"tak","Inne","3","3","2",NA,NA,NA,"nie","nie","nie","nie","nie",NA,"nie","nie",NA,"tak","nie","nie",NA,"nie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","nie","tak","nie","nie","nie","nie","0","0","2","2","1","1","0","0","1","2","0","0","1","0","0","0","1","1","2","0","0","4","0","2","1","3","2","26"
"206","604","3513","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","13","chlopak",NA,NA,"nie",NA,"tak","Inne","4","3","2","Inne","calkowicie niezwiazany z science",NA,"nie","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie nie zgadzam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","3","2","1","4","0","0","2","3","0","0","1","0","1","4","2","4","0","3","0","3","0",NA,NA,NA,NA,NA
"207","606","3515","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","15","dziewczyna",NA,NA,"tak","Techniczny","tak","Inne","3","4","3",NA,NA,NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","tak","nie","nie","nie","nie","0","0","2","3","2","3","0","0","2","3","0","0","2","0","0","2","3","1","1","2","0","4","3","3","4","3","3","46"
"208","607","3516","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","16","dziewczyna","tak","tak","tak","Inne","tak","Inne","3","4","4","Inne","calkowicie niezwiazany z science",NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","nie","nie","nie","tak","nie","nie","4","4","2","3","3","3","0","0","4","3","1","0","1","1","0","4","1","1","0","1","0","4","1","3","4","3","4","55"
"209","608","3517","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","17","dziewczyna","nie","nie","nie",NA,"tak","Przyrodniczy","3","4","3","Inne","calkowicie niezwiazany z science",NA,"tak","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","tak","nie","nie","nie","nie","0","0","2","3","2","4","0","0","4","3","3","0","1","0","0","4","3","1","2","1","0","4","0","3","3","3","3","49"
"210","609","3519","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","19","chlopak",NA,NA,"nie",NA,"tak",NA,"4","4","5","Inne","calkowicie niezwiazany z science",NA,"nie","nie","nie","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","nie","tak","nie","nie","nie","nie","0","0","3","3","4","2","0","0","2","3","0","0","2","1","0","3","0","1","0","2","0","4","3","1","2","2","2","40"
"211","610","3520","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","20","dziewczyna","tak","tak","nie",NA,"nie",NA,"4","3","2","Inne","calkowicie niezwiazany z science",NA,"tak","tak","nie","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam",NA,NA,NA,NA,NA,NA,"4","4","3","2","1","1","0","0","4","0","0","1","0","0","0","0","0","0","0","3","0","1","1","4","1","1","1","32"
"212","611","3521","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","21","dziewczyna","tak","tak","tak","Techniczny","tak","Inne","4","4","4",NA,NA,NA,"tak","nie","nie","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","tak","tak","tak","nie","nie","nie","4","4","3","3","3","1","0","0","2","3","0","0","1","1","0","1","0","0","0","1","0","4","3","3","4","3","3","47"
"213","612","3522","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","22","dziewczyna","tak","tak","nie","Inne","tak","Inne","4","5","4","Inne","calkowicie niezwiazany z science",NA,"tak","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","nie","tak","tak","nie","nie","nie","4","4","3","4","3","3","0","0","2","3","3","1","1","0","1","4","0","2","3","1","0","2","3","3","3","4","3","60"
"214","613","3528","czwarta wersja","nie","nie","Centrum Nauki Kopernik","35","28","chlopak","tak","tak","tak","Inne","tak",NA,"4","4","4","Techniczny","calkowicie niezwiazany z science",NA,"nie","nie","nie","nie","nie",NA,"nie","nie",NA,"tak","nie","nie",NA,"nie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","nie","nie","nie","nie","nie","tak","4","4","3","3","3","0","0","0","1","0","0","0","1","1","0","3","3","0","3","0","0","4","4","4","4","4","4","53"
"215","614","3601","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","1","chlopak",NA,NA,"tak","Inne","tak","Inne","4","2","3","Inne","calkowicie niezwiazany z science",NA,"nie","nie","nie","nie","nie",NA,"nie","nie",NA,"tak","nie","nie",NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","nie","nie","nie","nie","nie","tak","0","0","3","1","2","0","0","0","3","3","0","0","1","1","0","4","2","0","1","0","1","4","2","4","2","2","3","39"
"216","615","3603","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","3","dziewczyna","tak","tak","tak","Inne","nie",NA,NA,NA,NA,"Przyrodniczy","posrednio zwiazany z science",NA,"tak","tak","nie","tak","nie",NA,"nie","nie",NA,"nie","nie","tak",NA,"nie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","nie","tak","nie","nie","nie","nie","4","4",NA,NA,NA,"4","4","0","1","3","3","0","1","1","1","1","2","3","2","1","0","4","4","4","4","4","4",NA
"217","616","3604","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","4","chlopak","tak","tak","tak","Inne","tak","Inne","5","4","4","Inne","calkowicie niezwiazany z science",NA,"tak","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","nie","tak","nie","nie","nie","nie","4","4","4","3","3","2","0","0","2","3","0","0","1","1","0","1","0","1","0","1","0","4","2","2","4","3","3","48"
"218","617","3605","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","5","chlopak",NA,NA,"tak","Inne","tak",NA,"3","2","2","Inne","calkowicie niezwiazany z science",NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","nie","nie","tak","nie","nie","nie","0","0","2","1","1","1","0","0","4","3","0","0","1","1","0","4","2","1","1","1","2","3","3","3","3","4","2","43"
"219","618","3606","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","6","chlopak","tak","tak","tak","Inne","tak","Inne","6","5","4","Inne","calkowicie niezwiazany z science",NA,"tak","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","nie","tak","nie","nie","nie","nie","4","4","5","4","3","2","0","0","2","3","0","0","1","0","0","2","0","1","0","1","0","4","2","2","4","3","3","50"
"220","619","3607","czwarta wersja","tak","nie","Centrum Nauki Kopernik","36","7","dziewczyna","tak","tak","tak","Inne","tak","Inne","4","4","3",NA,NA,NA,"nie","nie","nie","nie","nie",NA,"nie","tak",NA,"nie","nie",NA,NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","nie","tak","nie","nie","nie","nie","4","4","3","3","2","1","0","0","3","3","1","0","1","0","0","4","1","0","0","1","0","4","2","3","4","3","4","51"
"221","620","3608","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","8","chlopak",NA,NA,"tak","Inne","tak","Inne",NA,NA,NA,"Inne","calkowicie niezwiazany z science",NA,"nie","tak","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","nie","nie","nie","nie","tak","nie","0","0",NA,NA,NA,"3","0","0","2","4","3","2","1","1","3","3","3","3","3","2","3","3","2","2","2","2","2",NA
"222","621","3609","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","9","dziewczyna","nie","nie","tak","Inne","tak","Inne","3","4","4","Inne","calkowicie niezwiazany z science",NA,"tak","tak","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie nie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","tak","nie","nie","nie","nie","0","0","2","3","3","3","0","0","4","3","0","0","1","1","0","3","3","0","1","1","0","4","3","2","4","4","3","48"
"223","622","3610","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","10","dziewczyna",NA,NA,"tak","Inne","tak","Inne","3","4","4","Inne","calkowicie niezwiazany z science",NA,"tak","tak","tak","tak","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie nie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","nie","tak","nie","nie","nie","nie","0","0","2","3","3","3","0","0","4","3","3","1","1","1","1","3","3","3","2","3","1","4","2","2","4","2","4","58"
"224","623","3611","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","11","dziewczyna","nie",NA,"tak","Techniczny","tak","Inne","5","4","4",NA,NA,NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","nie","tak","nie","nie","nie","nie","0","0","4","3","3","2","0","0","4","3","3","0","1","1","1","0","0","2","2","1","0","4","3","3","4","3","2","49"
"225","624","3612","czwarta wersja","nie","nie","Centrum Nauki Kopernik","36","12","dziewczyna",NA,NA,"tak","Inne","tak","Przyrodniczy","3","4","3","Inne","calkowicie niezwiazany z science",NA,"nie","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","tak","tak","nie","tak","nie","nie","0","0","2","3","2","0","0","0","3","3","1","0","1","1","0","1","1","1","1","0","0","0","2","2","3","3","2","32"
